chapter_id,title,chars,pair_index,pair_pos,hook_type,hook_tail_quote,reward_signals
CH1028,第1027章 提升（一）,3450,514,2,reversal,，能够有个三五千的正常收入就行……” 她半开玩笑半自嘲的笑着道。 其实以她的外貌条件，要找工作还是听容易的，就是之前得罪的那个狐狸精，傍上的大款影响力很大，搞得她现在在整个行业都混不下去。 同行业的不敢收她，不同行业的她又完全不懂怎么弄。 “工作啊？”路胜倒是没想到她会混得这么凄惨。“有倒是也有，不过你是什么专业的？”,突破 强化 第 成功
CH1029,第1028章 提升（二）,3531,515,1,reversal,没办法找到个合适的对象。 长得不错的，又没身价，养不起她，难不成还要她养别人？ 有身价的，又长得太差，根本难以入眼。 想来想去，还真就只有一个王木暂时算是符合条件。 “先让爱爱给我介绍下资源看看，不行再去接触下试试。”萧嫦铃在此鼓气。 “拿出我当初追段然的手段，先弄清他底细，如果成，那就上！不行你就给我有多远滚多远！”,突破 提升 强化 第 层
CH1030,第1029章 来源（一）,3504,515,2,crisis,长度一米多，带着电子瞄准镜。 路胜一把抓起来，看了下。外面的士兵开始给他介绍如何使用枪械。 路胜听了一阵后，打开保险。对准自己胸膛。 “等等！！堂主，这是高级动能武器！！穿透力远超都市里警察用的制式装备，就算是十多厘米后的合金墙也……” 砰！！！ 一声枪响打断了广播声音。 路胜面无表情的将胸口的一颗变形了的子弹拿出来。,提升 第
CH1031,第1030章 来源（二）,3616,516,1,reversal,我都能轻松弄到手……” “我要全部。”路胜打断他。 “这……”亚克顿时变了脸色，鳞石矿也不是什么没背景的势力能插手的。 要说弄些来用没问题，但要抢过来……那难度就完全不同了。 “鳞石最大的经销商是普拉盾家族。他们和行省军区的司令有关系，自身也有好几位高级念能师坐镇。家族力量惊人。我们现在碰上去，是不是……”亚门低声道。,提升 强化 第 层
CH1032,第1031章 婚宴（一）,3486,516,2,crisis,”路胜平静道。 他猛地抬手，手指一夹。 铛！ 一声细微撞击声中，一根细如牛毛的尖锐合金针，被他死死夹在指间，动弹不得。 李泽居然一言不合瞬间动手了，他额头青筋毕露，念力疯狂运转鼓动。 但那金属丝却如同被某种巨型机械夹住了一般，根本动弹不得。整个半透明的金属丝都开始发红，滚烫。在两股巨力的加持对抗下，甚至有了融化的迹象。,层
CH1033,第1032章 婚宴（二）,3425,517,1,crisis,个赏金猎人而已，莫名的死在哪个地方，也不会有人在意。 顶多就是因为他是个高级念能师，能上个几天的周报罢了。 只是，他没想到，对方来得这么快。收起合金针，郑欢抬头望向远处。 “郑欢。”荒地远处，两个身穿白色贴身制服的一男一女，缓缓从天而降，落在距离他百米不到的位置。 “这次，你逃不了了……”那女子神色冰冷，眼里满是杀意。,突破 提升 第 层
CH1034,第1033章 接触（一）,3430,517,2,crisis,耳边风了是吧？？” 嘭！！ 他直接把手上的壮汉砸到大门上，医院大门当场被砸得变形炸开。 大量石粉和灰尘从缝隙被震落开来，把周围弄得微微有些朦胧。 路胜看也不看脚下哀嚎的大汉，大步走进医院。 “堂主！” “堂主！” 一群黑背心壮汉纷纷别着武器和匕首，对着路胜恭敬问候。 路胜看也不看这群人，一眼便看到了被包成木乃伊的郑欢。,第 得到
CH1035,第1034章 接触（二）,3510,518,1,crisis,数环绕在九十代身前，迅速形成一头双眼暗红的巨大石龙。 啪嗒。 男子轻轻落地。 “太弱了……” “弱？？”九十代眼球满是血丝，脸上满是癫狂的扭曲。 “黑光龙号！主炮齐射！！！！”他猛地狂吼。 轰隆！！ 天空上方闪电般亮起金色光芒。 哧！ 一道金色光柱轰然落下，正中站在原地的男子身体。 三米多粗的光柱迅速将其身形彻底淹没。,突破 第 层
CH1036,第1035章 夜路（一）,3360,518,2,reward,的两名高级念能师后，知情的核心部彻底沸腾了。 对于负荷格斗术的兴趣飞速高涨。 连飞舰主炮都无法打伤路胜，可想而知九命堂主的强大和恐怖。 追求力量是人类的天性。 路胜坐在沙发上，脑海里整理了下现在的情况。 如今核心部中，已经有四人，可以开始正式的修行螺旋九命法了。 白郡城兄弟，红刺，安沙。至于其余的，还在修行负荷格斗术。,第 层 统管
CH1037,第1036章 夜路（二）,3648,519,1,crisis,在安明市成为所谓的黑道千金，横冲直闯，看不顺眼谁，就揍谁。 简直不要太爽快。 嘭！！ 一辆重型货车猛地从侧面冲过来，轰然撞在公交车座椅上，撞在王梓云身上。 她当场飞出去，身体洒出大片血水，翻滚着撞在路边一根路灯底座上，如同破麻袋般，彻底不动了。 那货车如同早有预谋般，没有任何迟疑，退后一段，转个弯迅速消失在茫茫夜幕里。,突破 强化 第 层 成功
CH1038,第1037章 乱斗（一）,3537,519,2,crisis,后发射。” 哈哈哈哈！！ “磁暴裂变拳！！！”红刺一声狂笑，双臂仿佛变形一般，竟然肌肉鼓起一个个肉瘤一样的圆球。 所有圆球缓缓如螺丝般拧紧，传导出一股股强悍巨力，所有巨力汇聚到她双臂上。 她一下从酒店高层跳下，庞大的身体将地面遮掩出漆黑阴影。 就在这时，天空骤然亮起金光，一道金色光束从天而降。犹如利箭般狠狠刺中她后背。,突破 强化 层
CH1039,第1038章 乱斗（二）,3452,520,1,crisis,力夹杂着肉体被开发到极限后出现的诡异力量，两种混合在一起，形成一股从未出现于世上的庞大巨力。 这股力量推动着金色光刺，轰然朝着天空飞舰砸去。 “感受绝望吧！！”路胜双臂张开，身体缓缓旋转起来，无数气流诡异的伴随着他一起，居然形成庞大的云海气旋。 方圆数千米范围，所有云海白云都被他搅动，形成两道巨型旋臂。 宛如他的双手。,层 成功
CH1040,第1039章 奈瑟安（一）,3510,520,2,crisis,刚才那个降落下来的念能师已经彻底咽下最后一口气。 “你就不能轻点？？你知道毁掉大楼会造成多少死伤么？？！”不远处的白安义面色忿怒，几个纵跃落到他不远处的废墟上。 “这是战争。”安沙轻轻按了下眼镜，镜片上顿时弹开大片即时计算数据和曲线，迅速评估周围的威胁程度。 “战争中，有所顾忌而不使用全力之人，会死。”安沙懒得再解释。,第 层 得到
CH1041,第1040章 奈瑟安（二）,3475,521,1,crisis,导他们螺旋九命法了。 和负荷格斗术不同，螺旋九命法才是九命堂真正能肉身对抗装甲的本钱。 到时候就算不穿戴外骨骼装甲，也能正面硬撼。 不过螺旋九命法耗费的时间远比负荷格斗术多。这点需要仔细计划安排。 “三天之内，我要荷鲁斯家族在附近三省负责人的脑袋。”路胜冷声道。 “他们最大的抵抗之力已经被彻底瓦解了，剩下的不足为虑。”,突破 提升 第 层 成功 得到
CH1042,第1041章 突破（一）,3509,521,2,question,两个一大一小女孩。 大的个十五六岁，小的个才六七岁，都穿着白色百折短裙，小白长袜和黑色皮鞋映衬的肌肤雪白靓丽。 看到路胜，老人脚步微微一顿，眼中流露出疑惑之色，视线在路胜脸上连续扫视好几眼。 路胜同样从他身上感觉到细微的熟悉感。但他并不在意，知道这应该是王木的记忆残留影响。他在这里主要就是为了找儿子。其他什么并不重要。,强化 第
CH1043,第1042章 突破（二）,3366,522,1,crisis,团模糊人形。那人形有着五官手脚，就像是缩小版的路胜一般，刚一形成，便朝着窗外飞射离开，转眼便消失不见。 路胜心头一惊，正要感应那血雾人形方位。 就在这时，一团炸雷般的巨响，在他耳边陡然响起。 胸膛里一股压缩到无法形容的庞大寄神力，猛然爆炸开。 他整个人再度狂喷出数口血雾，血雾急速形成一个个人形，飞出窗户，消失在视野里。,突破 提升 强化 第 层 得到
CH1044,第1043章 浪潮（一）,3363,522,2,reward,纯白金边披风，一身白色铠甲朝着宫殿中心方向飞去。 很快，他飞过大片空荡荡宫殿，缓缓悬停在一处犹如金字塔般的巨大蓝色宫殿面前。 “贝隆大人。”奈瑟安恭敬的朝着宫殿大门方向鞠躬。 “我回来了。” “你回来得太晚了。”宫殿大门内传出尖锐的男子说话声。 “上边已经派来使者催促，我们必须要在月底之前，完成对所辖星域的彻底清查。”,突破 提升 融合 强化 第
CH1045,第1044章 浪潮（二）,3438,523,1,reversal,这一百人，站在原地。 “喂！你们是哪个剧组的？把我们弄到这鬼地方想干什么！？” 老头一消失，人群中，一个染着黄毛的矮个子便猛地身体一顿，马上声色俱厉的大叫。 仿佛之前他们全部都是处于僵直状态，什么也不知道一样。 听到声音，本来只是句很普通的话语，但路胜却是浑身猛地一震，目光笔直的盯住这人。 他居然，从对方口中听到了……,提升 第
CH1046,第1045章 风暴（一）,3404,523,2,reward,是能够把九命堂堂主，直接拉进自己队伍…… 虽然比不上那些念能联盟和蓝色星光顶尖的操纵使，但王木也是走在人类极限的顶点强者。只不过比不过那些顶尖黑手罢了。 “找个地方坐下聊吧。”路胜明显看出了这个苏芩没有说谎。 对于心理引导术上千级的他而言，判断一个人类说没说谎，是再简单不过的事。 “多谢堂主信任！”苏芩大喜，赶紧抱拳。,第 得到
CH1047,第1046章 风暴（二）,3432,524,1,reversal,子。 “让白安义去看看。调查清楚是什么原因。”路胜放下脸盆，一旁的女弟子迅速上来用丝绢给他擦干净嘴。 “还有，把姚崇带来，还有那个打人的家伙，资料图像都传过来。”他吐了口气，拿起一边的矿泉水，丢进嘴里轻轻一咬，像吃果冻一样，一口气吃了十几瓶，算是解渴了。 如果苏芩所言的是真的，那么这个打人的家伙，很有可能是个关键人物。,突破 提升 强化 第 层 得到
CH1048,第1047章 观礼（一）,3376,524,2,reversal,了……” 路胜看了下窗外，确实大片星光的后退速度加快了，而且正越来越快，越来越急。 约莫数秒后。 嗡。 整个大厅微微一震。 “好了。我们抵达预备方位了。”老头微笑着看向落地窗，“看那里。”他抬手指向窗外。 路胜顺着他手指的方向看过去。那里有着一颗巨大的土黄色行星，正在缓缓转动着，庞大而静谧。几乎占据了落地窗一半的视野。,层 得到 奖励
